# OurAirports public-domain runway data; simulation reference only. 2026-09-22
# Source: https://raw.githubusercontent.com/davidmegginson/ourairports-data/main/runways.csv
# Format: AIRPORT/RUNWAY latitude longitude elevation_ft true_course
57D/27 42.7377430 -82.8876560 632.00 254.200
57D/36 42.7342987 -82.8889008 632.00 257.800
57MT/12 46.2040520 -114.0855484 4045.00 141.000
57MT/30 46.2005501 -114.0814590 4085.00 321.000
57MT/23 46.2024002 -114.0810013 4070.00 243.000
57XA/12 29.8591200 -98.1160900 957.00 122.000
57XA/30 29.8575400 -98.1131590 957.00 302.000
58C/36 42.8694000 -89.0756988 840.00 326.100
58MT/27 46.5436096 -111.0647202 5123.00 279.000
59AR/27 35.8819270 -90.6087950 271.00 273.000
5B4/26 48.8101332 -102.2439010 1950.79 276.000
5B6/25 41.5875015 -70.5371017 41.00 288.000
5B9/01 44.0773035 -72.0072012 579.35 352.000
5B9/19 44.0835991 -72.0084000 546.00 172.000
5D5/27 45.1650009 -85.5743027 628.00 234.000
5D5/34 45.1650801 -85.5761185 628.00 284.000
5D9/36 41.2202988 -82.9577026 805.00 184.000
5G0/10 42.9814987 -77.9423981 780.00 93.000
5G0/28 42.9812012 -77.9326019 770.00 273.000
5H3/31 44.7686996 -96.6426010 1792.00 244.000
5I2/27 40.5402985 -86.5447006 710.00 217.000
5I6/36 40.5835507 -86.2568844 779.26 179.000
5K4/27 40.1160413 -90.5824717 665.00 172.000
5M1/18 34.2667007 -91.3074036 187.00 181.000
5M1/36 34.2579002 -91.3076019 187.00 1.000
5MO6/18 40.1304280 -92.2911310 882.00 180.000
5MO6/36 40.1264720 -92.2911250 871.00 0.000
5NC3/13 35.3432660 -79.4401740 417.00 131.000
5NC3/31 35.3397740 -79.4336690 436.00 300.000
5P3/13 45.4434013 -99.6793976 1960.00 143.000
5P3/31 45.4355011 -99.6709976 1963.00 323.000
5V8/04 43.8324013 -101.4990005 2462.00 52.000
5Y2/34 44.3277082 -84.7921899 1165.00 320.600
5Y3/18 42.8569984 -88.7598038 801.00 180.000
5Y3/36 42.8501015 -88.7598038 821.00 0.000
5Y4/23 44.6627999 -84.2366931 1051.00 265.000
5Y4/36 44.6561149 -84.2395563 1051.00 270.400
5Y7/36 46.3490982 -86.6181030 963.00 285.700
60G/08 42.5836295 -84.6538714 931.00 83.000
60G/26 42.5841350 -84.6473379 931.00 263.000
60M/19 42.2930985 -71.9646988 1042.00 312.000
60OA/27 41.4008713 -80.5732956 962.00 270.000
61D/01 42.4653288 -85.6493766 722.00 7.000
61D/19 42.4715996 -85.6483002 722.00 187.000
61D/09 42.4675079 -85.6513900 722.00 89.000
61D/27 42.4675647 -85.6451829 722.00 269.000
61G/23 43.1153984 -84.5168991 700.00 280.000
62C/19 42.8269997 -88.0933990 790.00 340.100
63S/19 48.5471001 -117.8799973 1888.00 324.000
63Y/32 44.2854996 -96.1489029 1742.00 254.000
64I/36 38.6237923 -85.4430726 465.76 196.000
